brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2024-11-02T14:07:21.799000+00:00,77,12,1249,8,11085,9635,311,100
0,2024-11-02T14:12:20.280000+00:00,77,0,1249,8,10763,9635,303,100
0,2024-11-02T14:20:39.881000+00:00,77,0,1249,8,11055,9635,310,100
0,2024-11-02T14:19:24.362000+00:00,77,0,1249,8,10854,9635,303,100
0,2024-11-02T14:26:49.802000+00:00,77,0,1249,8,10938,9635,307,100
0,2024-11-02T14:18:15.441000+00:00,77,0,1249,8,10800,9635,305,0
0,2024-11-02T14:09:31+00:00,77,0,1249,8,11073,9635,311,100
0,2024-11-02T14:20:06.641000+00:00,81,0,1249,8,11167,9635,316,100
0,2024-11-02T14:26:25.483000+00:00,81,0,1249,8,10824,9635,306,100
100,2024-11-02T14:28:35.443000+00:00,81,0,1249,8,10683,9635,304,0
0,2024-11-02T14:05:34.639000+00:00,81,0,1249,8,10714,9635,302,100
0,2024-11-02T14:24:51.242000+00:00,81,0,1249,8,10758,9635,304,100
0,2024-11-02T14:15:16.240000+00:00,81,0,1249,8,11132,9635,315,100
0,2024-11-02T14:21:37.522000+00:00,81,0,1249,8,10816,9635,306,100
0,2024-11-02T14:16:48.801000+00:00,81,0,1249,8,10676,9635,303,99
0,2024-11-02T14:15:17.520000+00:00,81,0,1249,8,11153,9635,316,99
0,2024-11-02T14:28:35.003000+00:00,81,0,1249,8,11162,9635,320,12
0,2024-11-03T11:22:33.786000+00:00,1,9,1249,8,10561,9627,301,100
0,2024-11-03T11:24:07.027000+00:00,1,9,1249,8,10708,9627,304,100
0,2024-11-03T11:11:41.824000+00:00,1,9,1249,8,10568,9627,300,100
0,2024-11-03T11:07:58.863000+00:00,1,9,1249,8,10543,9627,301,0
0,2024-11-03T10:55:43.302000+00:00,1,9,1249,8,10601,9627,300,100
100,2024-11-03T11:11:44.505000+00:00,1,9,1249,8,10612,9627,301,0
0,2024-11-03T10:36:38.178000+00:00,1,9,1249,8,10647,9627,302,100
0,2024-11-03T10:55:46.061000+00:00,1,9,1249,8,10781,9627,307,100
0,2024-11-03T10:57:14.261000+00:00,1,9,1249,8,10552,9627,307,22
100,2024-11-03T10:57:14.421000+00:00,1,9,1249,8,10543,9627,302,0
0,2024-11-03T09:14:50.460000+00:00,2,0,1249,8,11608,9627,316,100
0,2024-11-03T09:16:22.700000+00:00,2,12,1249,8,11275,9627,306,100
0,2024-11-03T09:14:47.700000+00:00,2,1,1249,8,11461,9627,312,100
0,2024-11-03T09:14:45.380000+00:00,2,1,1249,8,11273,9627,305,100
0,2024-11-03T09:14:51.380000+00:00,2,0,1249,8,10763,9627,311,0
0,2024-11-03T09:15:07.340000+00:00,2,12,1249,8,11786,9627,320,100
0,2024-11-03T09:14:45.620000+00:00,2,1,1249,8,11276,9627,306,100
0,2024-11-03T09:14:47.900000+00:00,2,1,1249,8,11437,9627,312,100
0,2024-11-03T09:16:05.220000+00:00,2,12,1249,8,12121,9627,329,100
0,2024-11-03T09:16:23.780000+00:00,2,12,1249,8,11715,9627,318,100
0,2024-11-03T09:15:01.460000+00:00,3,12,1249,8,10806,9627,305,100
0,2024-11-03T09:14:42.900000+00:00,3,1,1249,8,10970,9627,310,100
0,2024-11-03T09:16:16.900000+00:00,3,12,1249,8,10783,9627,304,100
0,2024-11-03T09:14:46.219000+00:00,3,0,1249,8,11168,9627,316,100
0,2024-11-03T09:15:59.020000+00:00,3,12,1249,8,11652,9627,330,100
0,2024-11-03T09:15:56.380000+00:00,3,12,1249,8,11063,9627,312,100
0,2024-11-03T09:16:00.020000+00:00,3,12,1249,8,11806,9627,334,100
0,2024-11-03T09:15:57.900000+00:00,3,12,1249,8,11404,9627,323,100
0,2024-11-03T09:14:43.180000+00:00,3,1,1249,8,11004,9627,310,100
0,2024-11-03T09:14:41.420000+00:00,3,1,1249,8,10805,9627,304,100
0,2024-11-03T09:16:15.380000+00:00,4,10,1249,8,11172,9627,319,9
0,2024-11-03T11:40:24.310000+00:00,4,9,1249,8,10510,9627,302,100
0,2024-11-03T09:14:38.979000+00:00,4,1,1249,8,10858,9627,308,99
0,2024-11-03T11:23:00.787000+00:00,4,9,1249,8,10688,9627,306,100
0,2024-11-03T10:56:50.462000+00:00,4,9,1249,8,10584,9627,301,99
0,2024-11-03T11:11:20.224000+00:00,4,9,1249,8,10463,9627,301,99
0,2024-11-03T11:39:00.229000+00:00,4,9,1249,8,10403,9627,300,99
0,2024-11-03T11:57:10.673000+00:00,4,9,1249,8,10707,9627,308,100
0,2024-11-03T11:41:49.990000+00:00,4,9,1249,8,10706,9627,305,100
0,2024-11-03T09:16:13.940000+00:00,4,14,1249,8,11017,9627,312,99
0,2024-11-03T09:14:41.220000+00:00,10,1,1249,7,10558,9627,303,100
0,2024-11-03T11:24:13.787000+00:00,10,9,1249,8,10902,9627,309,100
0,2024-11-03T10:56:46.021000+00:00,10,9,1249,8,10727,9627,303,100
0,2024-11-03T09:14:44.140000+00:00,10,1,1249,8,10902,9627,315,100
0,2024-11-03T10:38:25.218000+00:00,10,9,1249,8,10683,9627,301,100
0,2024-11-03T09:16:02.460000+00:00,10,0,1249,8,11427,9627,330,0
0,2024-11-03T11:11:23.385000+00:00,10,9,1249,8,10660,9627,302,100
0,2024-11-03T11:07:43.864000+00:00,10,9,1249,8,10667,9627,302,100
0,2024-11-03T11:24:10.427000+00:00,10,9,1249,8,10633,9627,300,100
104,2024-11-03T09:13:49.500000+00:00,10,1,1249,0,10723,9627,310,104
0,2024-11-03T10:55:31.541000+00:00,11,9,1249,8,10685,9627,303,100
0,2024-11-03T10:52:19.301000+00:00,11,9,1249,8,10652,9627,301,100
0,2024-11-03T11:24:14.387000+00:00,11,9,1249,8,10827,9627,307,100
0,2024-11-03T11:07:17.224000+00:00,11,9,1249,8,10692,9627,302,100
0,2024-11-03T10:38:27.778000+00:00,11,9,1249,8,10834,9627,305,100
0,2024-11-03T11:11:22.304000+00:00,11,9,1249,8,10677,9627,302,100
0,2024-11-03T10:38:29.658000+00:00,11,9,1249,8,10859,9627,309,100
0,2024-11-03T09:14:38.300000+00:00,11,8,1249,0,9435,9627,300,100
0,2024-11-03T11:22:41.787000+00:00,11,9,1249,8,10470,9627,306,0
0,2024-11-03T11:11:01.504000+00:00,11,9,1249,8,10759,9627,305,100
0,2024-11-03T11:10:47.064000+00:00,14,9,1249,8,10642,9627,303,99
0,2024-11-03T10:51:29.101000+00:00,14,9,1249,8,10603,9627,300,99
0,2024-11-03T09:14:44.860000+00:00,14,1,1249,8,11473,9627,311,100
0,2024-11-03T09:14:43.180000+00:00,14,1,1249,8,11193,9627,304,100
0,2024-11-03T09:14:46.699000+00:00,14,0,1249,8,11643,9627,317,100
0,2024-11-03T09:15:06.219000+00:00,14,12,1249,8,12186,9627,331,100
0,2024-11-03T11:23:34.787000+00:00,14,9,1249,8,10727,9627,304,99
100,2024-11-03T09:15:06.779000+00:00,14,0,1249,8,11343,9627,317,0
0,2024-11-03T10:56:16.662000+00:00,14,9,1249,8,10661,9627,301,99
0,2024-11-03T11:39:19.949000+00:00,14,9,1249,8,10752,9627,305,99
0,2024-11-03T09:15:59.779000+00:00,16,0,1249,8,11469,9627,330,0
0,2024-11-03T11:24:16.827000+00:00,16,9,1249,8,11017,9627,312,99
0,2024-11-03T10:39:03.938000+00:00,16,9,1249,8,10640,9627,301,100
0,2024-11-03T11:56:15.153000+00:00,16,9,1249,8,10745,9627,306,100
0,2024-11-03T12:12:49.796000+00:00,16,9,1249,8,10809,9627,306,100
0,2024-11-03T12:11:25.796000+00:00,16,9,1249,8,10847,9627,308,100
0,2024-11-03T11:08:16.624000+00:00,16,9,1249,8,10734,9627,302,99
0,2024-11-03T11:56:15.393000+00:00,16,9,1249,8,10778,9627,307,100
0,2024-11-03T11:08:16.104000+00:00,16,9,1249,8,10608,9627,301,100
0,2024-11-03T12:09:57.516000+00:00,16,9,1249,8,10753,9627,306,100
0,2024-11-03T09:14:47.900000+00:00,18,0,1249,8,11722,9627,318,99
0,2024-11-03T09:16:05.660000+00:00,18,8,1249,0,4060,9627,337,0
0,2024-11-03T09:15:05.300000+00:00,18,12,1249,8,11361,9627,307,99
0,2024-11-03T09:14:45.020000+00:00,18,1,1249,8,11592,9627,314,99
0,2024-11-03T09:14:47.059000+00:00,18,1,1249,8,11679,9627,316,99
0,2024-11-03T11:10:32.864000+00:00,18,9,1249,8,10711,9627,303,100
100,2024-11-03T10:53:20.181000+00:00,18,9,1249,8,10612,9627,300,0
0,2024-11-03T09:16:01.940000+00:00,18,12,1249,4,12006,9627,327,99
0,2024-11-03T10:36:24.937000+00:00,18,9,1249,8,10775,9627,303,100
0,2024-11-03T10:37:53.978000+00:00,18,9,1249,8,10743,9627,303,100
0,2024-11-03T09:16:01.540000+00:00,20,12,1249,8,11801,9627,332,100
100,2024-11-03T09:13:48.059000+00:00,20,1,1249,8,10877,9627,302,0
0,2024-11-03T09:15:59.020000+00:00,20,12,1249,8,11409,9627,320,100
0,2024-11-03T09:15:05.540000+00:00,20,8,1249,8,11427,9627,325,0
0,2024-11-03T09:16:02.300000+00:00,20,12,1249,8,11951,9627,337,100
0,2024-11-03T09:14:46.699000+00:00,20,1,1249,8,11177,9627,312,100
0,2024-11-03T09:14:47.700000+00:00,20,0,1249,8,11220,9627,316,100
0,2024-11-03T09:14:44.420000+00:00,20,1,1249,8,11051,9627,310,100
0,2024-11-03T09:14:47.259000+00:00,20,0,1249,8,11149,9627,316,100
0,2024-11-03T09:16:02.140000+00:00,20,12,1249,8,11950,9627,337,100
0,2024-11-03T09:14:39.539000+00:00,22,1,1249,8,10751,9627,302,100
0,2024-11-03T09:15:03.180000+00:00,22,0,1249,8,10437,9627,300,0
0,2024-11-03T09:16:17.420000+00:00,22,12,1249,8,11325,9627,323,100
0,2024-11-03T11:22:04.586000+00:00,22,9,1249,8,10532,9627,300,100
0,2024-11-03T10:56:28.661000+00:00,22,9,1249,8,10598,9627,300,100
0,2024-11-03T12:12:09.196000+00:00,22,9,1249,8,10682,9627,303,100
0,2024-11-03T10:38:34.178000+00:00,22,9,1249,8,10725,9627,304,100
0,2024-11-03T11:56:22.793000+00:00,22,9,1249,8,10802,9627,307,100
0,2024-11-03T10:56:29.942000+00:00,22,9,1249,8,10666,9627,302,100
0,2024-11-03T09:14:43.620000+00:00,22,8,1249,4,6774,9627,314,0
0,2024-11-03T09:16:21.380000+00:00,23,12,1249,8,11167,9627,303,100
0,2024-11-03T11:05:40.623000+00:00,23,9,1249,8,10653,9627,301,100
0,2024-11-03T11:38:42.750000+00:00,23,9,1249,8,10843,9627,306,100
0,2024-11-03T11:57:13.634000+00:00,23,9,1249,8,10955,9627,310,100
0,2024-11-03T10:36:41.538000+00:00,23,9,1249,8,10780,9627,304,100
0,2024-11-03T10:56:32.381000+00:00,23,9,1249,8,10714,9627,302,100
0,2024-11-03T11:10:55.104000+00:00,23,9,1249,8,10966,9627,310,100
0,2024-11-03T11:38:42.950000+00:00,23,9,1249,8,10852,9627,308,100
0,2024-11-03T09:14:49.780000+00:00,23,0,1249,8,11654,9627,317,100
0,2024-11-03T11:23:38.547000+00:00,23,9,1249,8,10663,9627,301,100
0,2024-11-03T09:16:06.260000+00:00,24,12,1249,8,11942,9627,337,100
0,2024-11-03T09:16:05.820000+00:00,24,12,1249,8,11963,9627,336,100
0,2024-11-03T09:16:05.660000+00:00,24,12,1249,8,11975,9627,337,100
0,2024-11-03T09:14:43.980000+00:00,24,1,1249,8,10791,9627,303,100
0,2024-11-03T09:14:45.620000+00:00,24,1,1249,8,11071,9627,311,100
0,2024-11-03T09:16:03.820000+00:00,24,12,1249,8,11724,9627,329,100
0,2024-11-03T09:16:01.740000+00:00,24,12,1249,8,11187,9627,314,100
0,2024-11-03T09:16:23.140000+00:00,24,12,1249,8,11320,9627,318,100
0,2024-11-03T09:16:23.500000+00:00,24,12,1249,8,11333,9627,321,100
0,2024-11-03T09:15:07.580000+00:00,24,12,1249,8,11588,9627,325,100
0,2024-11-03T10:55:15.421000+00:00,27,9,1249,8,10779,9627,306,100
0,2024-11-03T10:55:15.741000+00:00,27,9,1249,8,10879,9627,306,100
0,2024-11-03T10:55:14.781000+00:00,27,9,1249,8,10713,9627,305,100
0,2024-11-03T10:52:04.540000+00:00,27,9,1249,8,10665,9627,302,100
0,2024-11-03T10:55:14.621000+00:00,27,9,1249,8,10713,9627,304,100
0,2024-11-03T09:14:46.059000+00:00,27,1,1249,8,11259,9627,315,99
0,2024-11-03T09:14:43.380000+00:00,27,1,1249,8,10971,9627,308,100
0,2024-11-03T10:36:29.297000+00:00,27,9,1249,8,10616,9627,301,100
0,2024-11-03T10:37:59.618000+00:00,27,9,1249,8,10775,9627,305,100
0,2024-11-03T09:16:00.340000+00:00,27,12,1249,8,11627,9627,326,99
0,2024-11-03T11:23:23.947000+00:00,30,9,1249,8,10839,9627,308,100
0,2024-11-03T11:39:06.269000+00:00,30,9,1249,8,10573,9627,301,100
0,2024-11-03T11:39:07.630000+00:00,30,9,1249,8,10689,9627,304,100
0,2024-11-03T11:56:27.114000+00:00,30,9,1249,8,10688,9627,306,100
0,2024-11-03T10:37:49.697000+00:00,30,9,1249,8,10741,9627,304,100
0,2024-11-03T11:24:48.867000+00:00,30,9,1249,8,10809,9627,308,100
0,2024-11-03T10:55:23.502000+00:00,30,9,1249,8,10735,9627,304,100
0,2024-11-03T11:21:53.066000+00:00,30,9,1249,8,10651,9627,303,100
100,2024-11-03T11:10:41.984000+00:00,30,9,1249,8,10248,9627,300,0
0,2024-11-03T11:24:46.307000+00:00,30,9,1249,8,10743,9627,306,100
0,2024-11-03T10:36:40.498000+00:00,31,9,1249,8,10714,9627,302,100
0,2024-11-03T10:53:52.901000+00:00,31,9,1249,8,10850,9627,307,100
0,2024-11-03T11:07:30.024000+00:00,31,9,1249,8,10601,9627,300,100
0,2024-11-03T11:41:46.831000+00:00,31,9,1249,8,10680,9627,302,100
0,2024-11-03T11:11:08.584000+00:00,31,9,1249,8,10720,9627,304,100
0,2024-11-03T12:12:18.356000+00:00,31,9,1249,8,10693,9627,302,100
0,2024-11-03T12:09:31.756000+00:00,31,9,1249,8,10739,9627,304,100
0,2024-11-03T09:14:47.499000+00:00,31,0,1249,8,11337,9627,326,100
0,2024-11-03T09:14:47.259000+00:00,31,0,1249,8,11339,9627,326,100
0,2024-11-03T10:36:41.538000+00:00,31,9,1249,8,10826,9627,304,100
0,2024-11-03T10:38:46.018000+00:00,43,9,1249,8,10848,9627,307,100
0,2024-11-03T10:38:45.098000+00:00,43,9,1249,8,10825,9627,305,100
0,2024-11-03T10:35:16.817000+00:00,43,9,1249,8,10695,9627,302,100
0,2024-11-03T10:38:45.778000+00:00,43,9,1249,8,10845,9627,306,100
0,2024-11-03T10:36:47.058000+00:00,43,9,1249,8,10871,9627,306,100
0,2024-11-03T10:35:16.377000+00:00,43,9,1249,8,10673,9627,301,100
100,2024-11-03T10:36:48.578000+00:00,43,9,1249,8,10490,9627,300,0
0,2024-11-03T10:36:46.498000+00:00,43,9,1249,8,10857,9627,307,100
0,2024-11-03T10:36:47.698000+00:00,43,9,1249,8,10909,9627,308,100
0,2024-11-03T10:38:44.458000+00:00,43,9,1249,8,10776,9627,304,100
0,2024-11-03T10:36:26.458000+00:00,44,9,1249,8,10723,9627,303,100
0,2024-11-03T10:38:03.778000+00:00,44,9,1249,8,10656,9627,300,100
0,2024-11-03T09:14:44.580000+00:00,44,0,1249,6,8415,9627,319,100
0,2024-11-03T10:54:38.741000+00:00,44,9,1249,8,10867,9627,304,100
0,2024-11-03T10:36:25.738000+00:00,44,9,1249,8,10644,9627,300,100
0,2024-11-03T09:15:53.620000+00:00,44,12,1249,8,11261,9627,306,100
0,2024-11-03T10:56:09.182000+00:00,44,9,1249,8,10722,9627,302,100
0,2024-11-03T09:14:41.420000+00:00,44,1,1249,8,11153,9627,305,99
0,2024-11-03T10:54:37.781000+00:00,44,9,1249,8,10744,9627,303,100
0,2024-11-03T10:51:28.941000+00:00,44,9,1249,8,10722,9627,302,98
0,2024-11-03T10:56:38.941000+00:00,50,9,1249,8,10618,9627,301,100
0,2024-11-03T10:38:47.298000+00:00,50,9,1249,8,10605,9627,300,100
0,2024-11-03T10:55:08.941000+00:00,50,9,1249,8,10685,9627,303,100
0,2024-11-03T10:38:48.818000+00:00,50,9,1249,8,10722,9627,304,100
0,2024-11-03T10:55:09.461000+00:00,50,9,1249,8,10717,9627,303,100
0,2024-11-03T10:35:29.697000+00:00,50,9,1249,8,10558,9627,300,100
100,2024-11-03T10:37:17.417000+00:00,50,9,1249,8,10614,9627,300,100
0,2024-11-03T10:55:07.981000+00:00,50,9,1249,8,10648,9627,301,100
0,2024-11-03T10:55:08.421000+00:00,50,9,1249,8,10616,9627,302,100
0,2024-11-03T10:56:40.381000+00:00,50,9,1249,8,10653,9627,301,100
0,2024-11-03T10:36:00.698000+00:00,55,9,1249,8,10675,9627,302,100
0,2024-11-03T09:15:59.300000+00:00,55,12,1249,8,12038,9627,337,100
0,2024-11-03T09:15:56.380000+00:00,55,12,1249,8,11347,9627,320,100
0,2024-11-03T09:14:39.939000+00:00,55,8,1249,5,5035,9627,303,0
0,2024-11-03T10:54:16.981000+00:00,55,9,1249,8,10703,9627,303,100
0,2024-11-03T11:07:35.824000+00:00,55,9,1249,8,10601,9627,300,100
0,2024-11-03T10:35:59.498000+00:00,55,9,1249,8,10632,9627,301,100
0,2024-11-03T11:11:31.505000+00:00,55,9,1249,8,10842,9627,308,100
0,2024-11-03T11:11:31.785000+00:00,55,9,1249,8,10874,9627,308,100
0,2024-11-03T10:35:59.058000+00:00,55,9,1249,8,10629,9627,302,100
0,2024-11-03T11:55:30.033000+00:00,63,9,1249,8,10628,9627,301,100
0,2024-11-03T11:55:32.273000+00:00,63,9,1249,8,10793,9627,306,100
0,2024-11-03T11:06:39.183000+00:00,63,9,1249,8,10827,9627,306,100
0,2024-11-03T11:23:53.387000+00:00,63,9,1249,8,10779,9627,304,100
0,2024-11-03T10:56:40.581000+00:00,63,9,1249,8,10700,9627,303,100
0,2024-11-03T11:11:52.985000+00:00,63,9,1249,8,11010,9627,312,100
0,2024-11-03T11:22:23.867000+00:00,63,9,1249,8,10746,9627,305,100
0,2024-11-03T12:12:44.156000+00:00,63,9,1249,8,10905,9627,308,100
0,2024-11-03T12:11:22.636000+00:00,63,9,1249,8,10927,9627,309,100
0,2024-11-03T09:15:53.620000+00:00,63,12,1249,8,11598,9627,314,100
0,2024-11-03T09:14:43.820000+00:00,77,1,1249,8,10706,9627,302,100
0,2024-11-03T09:16:23.140000+00:00,77,12,1249,8,11694,9627,329,100
0,2024-11-03T09:14:48.260000+00:00,77,0,1249,8,11103,9627,311,100
0,2024-11-03T09:16:02.300000+00:00,77,12,1249,8,11635,9627,328,100
0,2024-11-03T09:16:01.940000+00:00,77,12,1249,8,11573,9627,325,100
0,2024-11-03T09:15:59.300000+00:00,77,12,1249,8,10610,9627,300,100
0,2024-11-03T09:14:46.899000+00:00,77,1,1249,8,11027,9627,310,100
0,2024-11-03T11:10:38.825000+00:00,77,9,1249,8,10361,9627,300,94
0,2024-11-03T09:14:45.620000+00:00,77,1,1249,8,10911,9627,306,100
0,2024-11-03T09:15:59.779000+00:00,77,12,1249,8,10976,9627,306,100
0,2024-11-03T11:07:44.144000+00:00,81,9,1249,8,10470,9627,300,100
0,2024-11-03T11:38:48.870000+00:00,81,9,1249,7,11273,9627,300,99
0,2024-11-03T11:07:44.983000+00:00,81,9,1249,8,10539,9627,303,99
0,2024-11-03T10:52:37.660000+00:00,81,9,1249,8,10477,9627,300,100
0,2024-11-03T09:14:41.220000+00:00,81,1,1249,8,10791,9627,305,99
0,2024-11-03T11:10:37.264000+00:00,81,9,1249,8,10672,9627,306,100
0,2024-11-03T09:14:44.140000+00:00,81,1,1249,8,11073,9627,314,99
0,2024-11-03T11:10:35.304000+00:00,81,9,1249,8,10497,9627,300,100
0,2024-11-03T10:37:56.577000+00:00,81,9,1249,8,10686,9627,304,96
0,2024-11-03T12:09:48.915000+00:00,81,9,1249,8,10602,9627,303,99
0,2024-11-03T16:11:26.709000+00:00,1,1,1249,8,11008,9636,313,100
0,2024-11-03T16:01:32.227000+00:00,1,1,1249,8,10621,9636,301,100
0,2024-11-03T16:05:49.868000+00:00,1,1,1249,8,10964,9636,313,100
0,2024-11-03T17:31:02.525000+00:00,1,1,1249,8,10760,9636,305,100
0,2024-11-03T16:25:27.712000+00:00,1,1,1249,8,10713,9636,304,100
0,2024-11-03T16:15:35.950000+00:00,1,1,1249,8,10512,9636,300,100
0,2024-11-03T17:52:47.370000+00:00,1,1,1249,8,10746,9636,306,100
0,2024-11-03T16:07:12.908000+00:00,1,1,1249,8,11025,9636,313,100
0,2024-11-03T16:04:26.267000+00:00,1,1,1249,8,10623,9636,308,0
0,2024-11-03T17:24:09.165000+00:00,1,1,1249,8,10645,9636,301,100
0,2024-11-03T17:49:32.849000+00:00,4,1,1249,8,10614,9636,301,100
0,2024-11-03T17:34:04.806000+00:00,4,1,1249,8,10701,9636,306,99
0,2024-11-03T17:46:30.488000+00:00,4,1,1249,8,10709,9636,310,68
0,2024-11-03T16:11:36.789000+00:00,4,1,1249,7,11813,9636,300,99
0,2024-11-03T17:56:00.211000+00:00,4,1,1249,8,10703,9636,307,100
0,2024-11-03T15:55:45.626000+00:00,4,1,1249,8,10580,9636,303,100
0,2024-11-03T15:59:59.587000+00:00,4,1,1249,8,10576,9636,303,99
0,2024-11-03T17:34:06.406000+00:00,4,1,1249,8,10822,9636,310,100
0,2024-11-03T17:28:30.885000+00:00,4,1,1249,8,10695,9636,305,100
0,2024-11-03T17:22:51.404000+00:00,4,1,1249,8,10531,9636,300,100
0,2024-11-03T17:26:59.725000+00:00,10,1,1249,8,10802,9636,305,100
0,2024-11-03T17:53:06.011000+00:00,10,1,1249,8,10788,9636,304,100
0,2024-11-03T17:51:47.210000+00:00,10,1,1249,8,10916,9636,308,100
0,2024-11-03T17:42:12.888000+00:00,10,1,1249,8,10843,9636,306,100
0,2024-11-03T16:10:07.628000+00:00,10,1,1249,8,10640,9636,300,100
0,2024-11-03T15:55:54.506000+00:00,10,1,1249,8,10759,9636,304,100
0,2024-11-03T16:21:23.831000+00:00,10,1,1249,8,10775,9636,305,100
0,2024-11-03T16:17:08.910000+00:00,10,1,1249,8,10598,9636,300,100
0,2024-11-03T17:38:05.047000+00:00,10,1,1249,8,10814,9636,305,100
0,2024-11-03T17:53:28.730000+00:00,10,1,1249,8,10806,9636,305,100
100,2024-11-03T17:24:25.164000+00:00,11,1,1249,8,10406,9636,306,0
0,2024-11-03T17:34:11.806000+00:00,11,1,1249,8,10988,9636,311,100
0,2024-11-03T15:58:57.506000+00:00,11,1,1249,8,10775,9636,307,100
0,2024-11-03T17:29:57.926000+00:00,11,1,1249,8,10735,9636,305,100
0,2024-11-03T17:29:57.526000+00:00,11,1,1249,8,10694,9636,303,100
0,2024-11-03T17:54:57.931000+00:00,11,1,1249,8,11015,9636,312,100
0,2024-11-03T15:56:06.226000+00:00,11,1,1249,8,10954,9636,311,100
0,2024-11-03T16:24:30.392000+00:00,11,1,1249,8,10750,9636,305,100
0,2024-11-03T17:45:20.729000+00:00,11,1,1249,8,10919,9636,311,100
0,2024-11-03T16:07:30.709000+00:00,11,1,1249,8,10908,9636,310,100
0,2024-11-03T17:41:24.808000+00:00,14,1,1249,8,10790,9636,305,99
0,2024-11-03T16:24:12.912000+00:00,14,1,1249,8,10664,9636,301,99
100,2024-11-03T17:09:26.161000+00:00,14,1,1249,8,10522,9636,306,95
0,2024-11-03T17:52:33.610000+00:00,14,1,1249,8,10771,9636,305,99
0,2024-11-03T17:46:59.329000+00:00,14,1,1249,8,10709,9636,303,99
0,2024-11-03T16:23:11.912000+00:00,14,1,1249,8,10788,9636,305,99
0,2024-11-03T17:42:52.328000+00:00,14,1,1249,8,10782,9636,305,100
0,2024-11-03T17:31:42.245000+00:00,14,1,1249,8,10744,9636,302,99
0,2024-11-03T16:25:37.392000+00:00,14,1,1249,8,10728,9636,303,99
0,2024-11-03T17:53:59.211000+00:00,14,1,1249,8,10878,9636,307,99
0,2024-11-03T16:08:56.749000+00:00,16,1,1249,8,10638,9636,303,99
0,2024-11-03T17:28:32.445000+00:00,16,1,1249,8,10815,9636,308,100
0,2024-11-03T15:57:15.266000+00:00,16,1,1249,8,10901,9636,307,99
0,2024-11-03T16:14:36.030000+00:00,16,1,1249,8,10712,9636,305,99
0,2024-11-03T16:08:37.189000+00:00,16,1,1249,8,11085,9636,314,96
0,2024-11-03T17:41:00.167000+00:00,16,1,1249,8,10808,9636,307,100
0,2024-11-03T15:58:38.467000+00:00,16,1,1249,8,10616,9636,300,99
0,2024-11-03T17:38:13.647000+00:00,16,1,1249,8,10779,9636,306,100
0,2024-11-03T17:42:18.328000+00:00,16,1,1249,8,10711,9636,302,100
0,2024-11-03T16:14:11.509000+00:00,16,1,1249,8,10725,9636,303,99
0,2024-11-03T16:02:55.508000+00:00,22,1,1249,8,10815,9636,307,100
0,2024-11-03T17:22:55.204000+00:00,22,1,1249,8,10670,9636,303,100
0,2024-11-03T17:24:22.485000+00:00,22,1,1249,8,10765,9636,306,100
0,2024-11-03T16:17:03.511000+00:00,22,1,1249,8,10824,9636,308,100
0,2024-11-03T17:24:19.844000+00:00,22,1,1249,8,10612,9636,302,100
0,2024-11-03T15:51:29.985000+00:00,22,1,1249,8,10616,9636,301,100
0,2024-11-03T17:35:32.166000+00:00,22,1,1249,8,10652,9636,302,100
0,2024-11-03T16:02:53.347000+00:00,22,1,1249,8,10708,9636,304,100
0,2024-11-03T17:50:42.090000+00:00,22,1,1249,8,10645,9636,303,100
0,2024-11-03T17:30:19.726000+00:00,22,1,1249,8,10670,9636,302,100
0,2024-11-03T17:32:59.206000+00:00,24,1,1249,8,10552,9636,301,100
0,2024-11-03T17:32:58.926000+00:00,24,1,1249,8,10576,9636,300,100
0,2024-11-03T16:03:21.348000+00:00,24,1,1249,8,10540,9636,301,100
0,2024-11-03T16:12:00.510000+00:00,24,1,1249,8,10568,9636,301,100
0,2024-11-03T17:42:54.248000+00:00,24,1,1249,8,10655,9636,302,100
0,2024-11-03T17:47:02.889000+00:00,24,1,1249,8,10493,9636,300,100
0,2024-11-03T17:44:38.328000+00:00,24,1,1249,8,10643,9636,301,100
0,2024-11-03T17:40:03.328000+00:00,24,1,1249,8,10549,9636,300,100
0,2024-11-03T17:55:45.891000+00:00,24,1,1249,7,11921,9636,301,100
0,2024-11-03T17:40:04.088000+00:00,24,1,1249,8,10581,9636,301,100
0,2024-11-03T15:57:26.147000+00:00,27,1,1249,8,10851,9636,308,100
0,2024-11-03T16:10:09.709000+00:00,27,1,1249,8,10717,9636,305,100
0,2024-11-03T16:17:17.791000+00:00,27,1,1249,8,10882,9636,310,100
0,2024-11-03T15:54:31.786000+00:00,27,1,1249,8,10825,9636,305,100
0,2024-11-03T16:24:17.792000+00:00,27,1,1249,8,10704,9636,305,100
0,2024-11-03T15:54:32.665000+00:00,27,1,1249,8,10776,9636,307,100
100,2024-11-03T16:20:25.591000+00:00,27,1,1249,8,10649,9636,307,69
0,2024-11-03T15:58:50.987000+00:00,27,1,1249,8,10607,9636,300,100
0,2024-11-03T16:14:27.990000+00:00,27,1,1249,8,10902,9636,310,100
0,2024-11-03T16:21:49.551000+00:00,27,1,1249,8,10721,9636,305,100
0,2024-11-03T17:32:46.846000+00:00,30,1,1249,8,10694,9636,306,100
0,2024-11-03T17:39:45.168000+00:00,30,1,1249,8,10645,9636,301,100
0,2024-11-03T17:37:00.607000+00:00,30,1,1249,8,10773,9636,306,100
